0.917073170731707
2454887.7398140048608184 16.3538418 0.0130096 0
2454887.7406988427974284 16.3756905 0.0120134 0
2454887.7416172455996275 16.3623753 0.0130216 0
2454887.7425315971486270 16.3564835 0.0130174 0
2454887.7434355323202908 16.3466396 0.0130128 0
2454887.7444280092604458 16.3635597 0.0130166 0
2454887.7453365740366280 16.3567410 0.0130136 0
2454887.7462584492750466 16.3811874 0.0130135 0
2454887.7471716436557472 16.3705444 0.0130117 0
2454887.7480946760624647 16.3695450 0.0130080 0
2454887.7490032408386469 16.3952618 0.0130090 0
2454887.7499204860068858 16.3665943 0.0130180 0
2454887.7508365740068257 16.3594112 0.0130093 0
2454887.7517543979920447 16.3645592 0.0130090 0
2454887.7526531252078712 16.3532486 0.0130095 0
2454887.7535726851783693 16.3605289 0.0130063 0
2454887.7544905091635883 16.3622723 0.0130102 0
2454887.7554083331488073 16.3599548 0.0140108 0
2454887.7563325231894851 16.3704681 0.0130192 0
2454887.7572474535554647 16.3917332 0.0150189 0
2454887.7581785880029202 16.3630447 0.0140097 0
2454887.7590917823836207 16.3737831 0.0140148 0
2454887.7600171295925975 16.3693218 0.0140089 0
2454887.7618961804546416 16.3715668 0.0140080 0
2454887.7627902776002884 16.3732357 0.0130334 0
2454887.7637017359957099 16.3758087 0.0130089 0
2454887.7646328704431653 16.3615437 0.0130152 0
2454887.7655541668646038 16.3835583 0.0140104 0
2454887.7664656247943640 16.3928223 0.0150085 0
2454887.7674204860813916 16.3432827 0.0140094 0
2454887.7683498840779066 16.3735275 0.0140071 0
2454887.7693741898983717 16.3595390 0.0150077 0
2454887.7705530091188848 16.3612919 0.0140117 0
2454887.7714465279132128 16.3465557 0.0140122 0
2454887.7723736111074686 16.3502541 0.0150070 0
2454887.7732908562757075 16.3600845 0.0140102 0
2454887.7742555555887520 16.3576813 0.0140076 0
2454887.7751803239807487 16.3546200 0.0150074 0
2454887.7761074071750045 16.3633442 0.0150081 0
2454887.7770414352416992 16.3621693 0.0150123 0
2454887.7779604168608785 16.3615723 0.0140099 0
2454887.7788863424211740 16.3707199 0.0150129 0
2454887.7798122684471309 16.3572559 0.0140081 0
2454887.7807370368391275 16.3657475 0.0150129 0
2454887.7817167825996876 16.3974285 0.0150098 0
2454887.7835888890549541 16.3516293 0.0160221 0
2454887.7844922454096377 16.3582840 0.0170253 0
2454887.7854181714355946 16.3602943 0.0150080 0
2454887.7863481482490897 16.3614140 0.0150081 0
2454887.7872862266376615 16.361750125 99 1
2454887.7882127314805984 16.361750125 99 1
2454887.7891357638873160 16.361750125 99 1
2454887.7900576386600733 16.361750125 99 1
2454887.7909748842939734 16.361750125 99 1
2454887.7919089118950069 16.3924522 0.0180128 0
