0.741463414634146
2454887.7398140048608184 17.6988411 0.0330038 0
2454887.7406988427974284 17.6406898 0.0320050 0
2454887.7416172455996275 17.6773758 0.0330085 0
2454887.7425315971486270 17.7284832 0.0340067 0
2454887.7434355323202908 17.6546383 0.0330050 0
2454887.7444280092604458 17.6655598 0.0340064 0
2454887.7453365740366280 17.6547413 0.0320055 0
2454887.7462584492750466 17.6471882 0.0320055 0
2454887.7471716436557472 17.6495438 0.0310049 0
2454887.7480946760624647 17.6785450 0.0340030 0
2454887.7490032408386469 17.6682625 0.0330035 0
2454887.7499204860068858 17.6415958 0.0320073 0
2454887.7508365740068257 17.6734123 0.0330037 0
2454887.7517543979920447 17.7095604 0.0350033 0
2454887.7526531252078712 17.6422482 0.0320039 0
2454887.7535726851783693 17.6825294 0.0350023 0
2454887.7544905091635883 17.6112728 0.0310043 0
2454887.7554083331488073 17.6469555 0.0360042 0
2454887.7563325231894851 17.7024670 0.0350071 0
2454887.7572474535554647 17.6537323 0.0370077 0
2454887.7581785880029202 17.6290455 0.0370037 0
2454887.7590917823836207 17.6617832 0.0370056 0
2454887.7600171295925975 17.6473236 0.0340036 0
2454887.7618961804546416 17.6835670 0.0370030 0
2454887.7627902776002884 17.6652355 0.0340128 0
2454887.7637017359957099 17.6638088 0.0350033 0
2454887.7646328704431653 17.6915436 0.0350057 0
2454887.7655541668646038 17.6835575 0.0380038 0
2454887.7664656247943640 17.6478214 0.0390033 0
2454887.7674204860813916 17.7002831 0.0410032 0
2454887.7683498840779066 17.6545277 0.0390025 0
2454887.7693741898983717 17.7005386 0.0430027 0
2454887.7705530091188848 17.7222900 0.0420039 0
2454887.7714465279132128 17.7225552 0.0400043 0
2454887.7723736111074686 17.6442547 0.0430024 0
2454887.7732908562757075 17.6890850 0.0400036 0
2454887.7742555555887520 17.6686821 0.0390027 0
2454887.7751803239807487 17.6186199 0.0420027 0
2454887.7761074071750045 17.6393452 0.0390031 0
2454887.7770414352416992 17.5731716 0.0410045 0
2454887.7779604168608785 17.6385727 0.0370037 0
2454887.7788863424211740 17.6697197 0.0380051 0
2454887.7798122684471309 17.6052551 0.0360031 0
